id,asleepTime,awakeTime,currTime,accel,isAsleep=1,noise
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:54:00,0.036686078,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:54:00,0.04439017,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:54:00,0.052827902,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:54:00,0.052827902,0,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:55:00,0.044390135,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:55:00,0.044390135,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:55:00,0.052827932,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:55:00,0.061999463,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:55:00,0.061999433,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:55:00,0.06199941,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:55:00,0.044390153,0,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:56:00,0.052827924,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:56:00,0.052827924,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:56:00,0.05282791,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:56:00,0.052827917,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:56:00,0.044390146,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:56:00,0.052827917,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:56:00,0.05282795,0,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:57:00,0.044390135,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:57:00,0.044390135,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:57:00,0.044390142,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:57:00,0.061999463,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:57:00,0.052827924,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:57:00,0.061999455,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:57:00,0.052827936,0,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:58:00,0.08254361,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:58:00,0.08254361,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:58:00,0.044390146,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:58:00,0.06199947,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:58:00,0.052827917,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:58:00,0.044390135,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:58:00,0.044390142,0,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:59:00,0.04439016,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:59:00,0.04439016,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:59:00,0.06199944,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:59:00,0.044390135,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:59:00,0.052827936,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:59:00,0.05282791,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:59:00,0.04439016,0,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:00:00,0.05282791,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:00:00,0.05282791,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:00:00,0.052827924,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:00:00,0.06199944,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:00:00,0.052827902,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:00:00,0.061999425,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:00:00,0.052827917,0,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:01:00,0.044390153,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:01:00,0.044390153,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:01:00,0.044390127,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:01:00,0.061999418,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:01:00,0.061999403,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:01:00,0.044390135,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:01:00,0.044390146,0,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:02:00,0.04439016,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:02:00,0.04439016,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:02:00,0.04439011,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:02:00,0.052827895,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:02:00,0.044390142,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:02:00,0.05282795,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:02:00,0.06199947,0,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:03:00,0.044390153,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:03:00,0.044390153,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:03:00,0.05282795,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:03:00,0.044390127,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:03:00,0.05282789,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:03:00,0.044390116,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:03:00,0.052827943,0,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 06:04:00,0.06199941,None,None
